,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数
365,9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.67,0.24,0.7,0.3400000000000003,2.615,4.725,ＮＯＫ（株）,24
366,9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.7999999999999998,0.24999999999999956,1.3100000000000005,0.3099999999999996,2.0699999999999994,4.385,ＮＯＫ（株）,21
367,9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,1.8,0.2200000000000002,1.4149999999999998,0.2999999999999998,2.185,4.39,ＮＯＫ（株）,24
368,9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.5,1.6800000000000002,0.3800000000000002,1.2449999999999997,0.3750000000000002,2.145,1.0630000000000002,ＮＯＫ（株）,4
369,9030115A011    ,2023,37,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.53,0.23499999999999976,1.27,0.24499999999999988,1.6899999999999995,0.949,ＮＯＫ（株）,4
370,9030115A011    ,2023,38,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.8199999999999998,0.2400000000000002,6.249999999999999,0.16000000000000014,6.880000000000001,0.998,ＮＯＫ（株）,5
371,9030115A011    ,2023,39,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.5299999999999998,0.26000000000000023,3.3600000000000003,0.17999999999999972,3.83,0.986,ＮＯＫ（株）,5
372,9030117A010    ,2023,36,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,1.7999999999999998,0.24,1.37,0.43999999999999995,2.04,1.362,ＮＯＫ（株）,3
373,9030117A010    ,2023,37,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.5,3.535,0.19500000000000017,3.1449999999999996,0.48999999999999977,4.76,1.287,ＮＯＫ（株）,6
374,9030117A010    ,2023,38,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.7999999999999998,0.24999999999999956,5.48,0.4400000000000004,6.08,1.255,ＮＯＫ（株）,7
375,9030117A010    ,2023,39,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,3.6550000000000002,0.21999999999999997,2.165,0.16999999999999993,2.69,1.311,ＮＯＫ（株）,6
376,9030119A010    ,2023,36,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.55,2.44,2.08,1.1499999999999995,5.67,1.068,ＮＯＫ（株）,1
377,9030119A010    ,2023,37,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,2.535,0.23999999999999988,2.0600000000000005,1.0899999999999999,4.545,0.95,ＮＯＫ（株）,6
378,9030119A010    ,2023,38,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,1.7999999999999998,0.2350000000000001,0.6399999999999997,1.5700000000000003,2.375,0.998,ＮＯＫ（株）,6
379,9030119A010    ,2023,39,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,1.81,0.20500000000000018,0.5799999999999998,1.0850000000000002,2.61,1.008,ＮＯＫ（株）,4
380,9030119A011    ,2023,36,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,2.0,1.7999999999999998,0.2400000000000002,0.81,0.22999999999999998,1.2799999999999998,4.11,ＮＯＫ（株）,17
381,9030119A011    ,2023,37,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,2.0,1.7999999999999998,0.23999999999999977,1.0499999999999998,0.20000000000000018,1.3599999999999999,3.72,ＮＯＫ（株）,19
382,9030119A011    ,2023,38,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,1.0,1.7999999999999998,0.25,0.8400000000000007,0.2999999999999998,1.4,3.78,ＮＯＫ（株）,19
383,9030119A011    ,2023,39,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,2.0,1.8,0.22999999999999998,0.79,0.25,1.3400000000000003,3.87,ＮＯＫ（株）,20
384,9031150A014    ,2023,36,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.25,0.52,0.23999999999999977,1.08,11.25,ＮＯＫ（株）,55
385,9031150A014    ,2023,37,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.2200000000000002,0.5,0.2999999999999998,1.12,10.071428571428571,ＮＯＫ（株）,55
386,9031150A014    ,2023,38,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.2699999999999998,0.52,0.29000000000000004,1.1199999999999999,10.44047619047619,ＮＯＫ（株）,53
387,9031150A014    ,2023,39,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.8,0.22999999999999998,0.51,0.29000000000000004,1.2199999999999998,10.452380952380953,ＮＯＫ（株）,54
388,9031150A015    ,2023,35,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.0,1.7999999999999998,0.5100000000000002,0.11999999999999966,0.22999999999999998,0.8599999999999999,0.0,ＮＯＫ（株）,1
389,9031150A015    ,2023,36,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.81,0.25,0.33999999999999986,0.2400000000000002,0.8600000000000003,11.25,ＮＯＫ（株）,53
390,9031150A015    ,2023,37,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.2200000000000002,0.4700000000000002,0.3099999999999996,1.0799999999999998,10.071428571428571,ＮＯＫ（株）,55
391,9031150A015    ,2023,38,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5,1.7999999999999998,0.2599999999999997,0.3650000000000002,0.2749999999999997,0.9049999999999998,10.44047619047619,ＮＯＫ（株）,52
392,9031150A015    ,2023,39,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.8,0.22999999999999998,0.5,0.28500000000000014,1.18,10.452380952380953,ＮＯＫ（株）,54
393,9033106A003    ,2023,39,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000.0,1.0,1.8199999999999998,0.18000000000000016,4.91,8.18,13.270000000000001,0.1034,サトープレス工業（株）,1
394,9033904A002    ,2023,36,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,3.83,0.25,3.579999999999999,0.45999999999999996,4.53,0.945,サトープレス工業（株）,3
395,9033904A002    ,2023,37,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,1.8399999999999999,0.2200000000000002,3.3,0.5800000000000001,5.085,0.946,サトープレス工業（株）,4
396,9033904A002    ,2023,38,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,1.8199999999999998,0.18500000000000005,2.5549999999999997,0.96,5.04,0.878,サトープレス工業（株）,6
397,9033904A002    ,2023,39,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,2.8200000000000003,0.16500000000000004,3.07,0.6600000000000001,3.8950000000000005,0.9075,サトープレス工業（株）,4
398,9033904A003    ,2023,37,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,3.83,0.2599999999999998,3.59,2.87,6.72,0.411,サトープレス工業（株）,1
399,9033904A003    ,2023,38,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,1.8199999999999998,3.845,5.219999999999999,2.4750000000000005,11.540000000000001,0.378,サトープレス工業（株）,2
400,9033904A003    ,2023,39,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,3.8200000000000003,5.565,6.84,4.614999999999999,17.02,0.421,サトープレス工業（株）,2
401,9034108A006    ,2023,36,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.55,0.23999999999999988,0.7749999999999999,0.2500000000000002,1.6500000000000001,4.193,（株）杉浦製作所,16
402,9034108A006    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.535,0.20999999999999996,0.53,0.535,1.775,3.756,（株）杉浦製作所,22
403,9034108A006    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,2.0,0.54,0.17999999999999994,1.48,0.5499999999999998,2.43,3.886,（株）杉浦製作所,19
404,9034108A006    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.54,0.19000000000000006,1.04,0.6600000000000001,3.65,3.899,（株）杉浦製作所,17
405,9034108A010    ,2023,36,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,2.0,2.5500000000000003,0.27,0.5899999999999999,1.6100000000000003,2.47,0.822,（株）杉浦製作所,1
406,9034108A010    ,2023,37,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.53,0.23999999999999988,0.6100000000000001,3.4299999999999997,4.94,0.822,（株）杉浦製作所,3
407,9034108A010    ,2023,38,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.525,0.19,0.9099999999999999,1.0700000000000003,3.5,0.756,（株）杉浦製作所,4
408,9034108A010    ,2023,39,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.54,0.18999999999999972,1.0599999999999998,1.435000000000001,3.4800000000000004,0.774,（株）杉浦製作所,4
409,9034114A004    ,2023,36,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.5,1.91,0.30000000000000004,0.7349999999999998,0.8400000000000003,1.875,0.828,（株）青山製作所,2
410,9034114A004    ,2023,37,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,4.0,0.9299999999999999,0.31500000000000006,1.245,1.86,3.825,0.823,（株）青山製作所,4
411,9034114A004    ,2023,38,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,1.0,0.8599999999999999,0.08999999999999986,0.03000000000000025,0.8300000000000001,0.9500000000000002,0.758,（株）青山製作所,1
412,9034114A004    ,2023,39,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,2.5,0.9099999999999999,0.16499999999999992,0.5850000000000002,1.4600000000000002,3.6,0.8069999999999999,（株）青山製作所,4
413,9034118060,2023,36,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300.0,1.0,3.7,0.3149999999999995,3.2200000000000006,0.7050000000000001,4.24,1.77,住友商事（株）鉄鋼部輸送機材,2
414,9034118060,2023,37,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300.0,1.0,4.69,0.2599999999999998,2.25,0.7000000000000002,5.380000000000001,1.5833333333333333,住友商事（株）鉄鋼部輸送機材,7
415,9034118060,2023,38,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300.0,1.0,4.68,0.27,4.300000000000001,0.9899999999999993,5.51,1.6633333333333333,住友商事（株）鉄鋼部輸送機材,9
416,9034118060,2023,39,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300.0,1.0,4.69,0.29000000000000004,3.78,1.0099999999999998,9.9,1.6366666666666667,住友商事（株）鉄鋼部輸送機材,7
417,9034118090,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300.0,1.5,0.55,0.17999999999999994,1.7650000000000001,0.2150000000000003,2.26,3.15,（株）杉浦製作所,12
418,9034118090,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300.0,2.0,0.545,0.20500000000000002,1.545,0.2450000000000001,2.6399999999999997,2.82,（株）杉浦製作所,16
419,9034118090,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300.0,1.5,0.54,0.18999999999999995,3.225,0.22999999999999998,3.6000000000000005,2.9233333333333333,（株）杉浦製作所,14
420,9034118090,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300.0,1.0,0.55,0.19500000000000006,2.665,0.2050000000000003,3.2300000000000004,2.9266666666666667,（株）杉浦製作所,16
421,9034118A024    ,2023,36,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,2.5,0.9099999999999999,0.2400000000000001,2.215,0.29000000000000026,2.6550000000000002,2.6574999999999998,（株）青山製作所,8
422,9034118A024    ,2023,37,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,2.0,0.8999999999999999,0.29000000000000004,2.26,0.23999999999999977,3.1000000000000005,2.375,（株）青山製作所,11
423,9034118A024    ,2023,38,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,4.0,0.9299999999999999,0.22999999999999998,2.3,0.39000000000000057,2.8000000000000003,2.495,（株）青山製作所,11
424,9034118A024    ,2023,39,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,3.0,0.89,0.20999999999999996,3.0199999999999996,0.3500000000000001,3.74,2.465,（株）青山製作所,13
425,9036324A003    ,2023,35,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,1.5,1.16,0.22999999999999998,0.36,0.16000000000000014,0.7500000000000001,0.0,日本精工（株）,2
426,9036324A003    ,2023,36,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.14,0.20999999999999996,0.38000000000000034,0.18999999999999995,0.7999999999999998,18.681818181818183,日本精工（株）,87
427,9036324A003    ,2023,37,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.1300000000000001,0.22999999999999998,0.3400000000000001,0.20999999999999996,0.7999999999999998,16.90909090909091,日本精工（株）,69
428,9036324A003    ,2023,38,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.1400000000000001,0.18999999999999995,0.33999999999999986,0.25,0.8199999999999998,17.181818181818183,日本精工（株）,77
429,9036324A003    ,2023,39,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.15,0.20999999999999996,0.47,0.2200000000000002,1.0099999999999998,17.59090909090909,日本精工（株）,85
430,9036324A004    ,2023,35,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,1.0,1.16,0.22999999999999998,0.40000000000000013,0.17999999999999972,0.8099999999999998,0.0,日本精工（株）,1
431,9036324A004    ,2023,36,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.14,0.20999999999999996,0.505,0.1200000000000001,0.8999999999999999,31.5,日本精工（株）,144
432,9036324A004    ,2023,37,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.1300000000000001,0.24,0.5599999999999998,0.15000000000000013,0.9900000000000002,28.2,日本精工（株）,121
433,9036324A004    ,2023,38,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.1400000000000001,0.18999999999999995,0.6299999999999998,0.15000000000000036,1.0300000000000002,29.233333333333334,日本精工（株）,132
434,9036324A004    ,2023,39,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.15,0.21999999999999975,0.79,0.14000000000000012,1.2000000000000002,29.266666666666666,日本精工（株）,139
435,9036324A005    ,2023,36,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.5,1.14,0.19499999999999995,0.6800000000000002,0.1200000000000001,1.025,24.045454545454547,日本精工（株）,110
436,9036324A005    ,2023,37,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.1300000000000001,0.245,0.6550000000000001,0.15499999999999992,1.0499999999999998,21.59090909090909,日本精工（株）,92
437,9036324A005    ,2023,38,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.14,0.18999999999999995,0.75,0.15999999999999992,1.08,22.681818181818183,日本精工（株）,103
438,9036324A005    ,2023,39,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.15,0.20499999999999996,0.915,0.13000000000000012,1.29,22.363636363636363,日本精工（株）,106
439,9036340A010    ,2023,36,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,5.0,1.14,0.18999999999999995,0.5199999999999998,0.26000000000000023,1.0199999999999998,23.625,日本精工（株）,103
440,9036340A010    ,2023,37,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,3.0,1.1300000000000001,0.24,0.6399999999999999,0.2799999999999998,1.2000000000000002,21.15,日本精工（株）,89
441,9036340A010    ,2023,38,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.0,1.1400000000000001,0.18999999999999995,0.7599999999999999,0.2999999999999998,1.2400000000000002,21.925,日本精工（株）,98
442,9036340A010    ,2023,39,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.0,1.15,0.19999999999999996,0.7950000000000003,0.29499999999999993,1.405,21.95,日本精工（株）,104
443,9036345A004    ,2023,36,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.33,0.25,1.08,0.1299999999999999,1.4800000000000004,10.5,岡谷鋼機（株）,41
444,9036345A004    ,2023,37,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.25,1.3399999999999999,0.13999999999999968,1.79,9.4,岡谷鋼機（株）,51
445,9036345A004    ,2023,38,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.28500000000000014,1.5150000000000001,0.13999999999999968,2.1499999999999995,9.744444444444444,岡谷鋼機（株）,48
446,9036345A004    ,2023,39,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.27,1.4400000000000004,0.10999999999999943,1.7699999999999996,9.755555555555556,岡谷鋼機（株）,51
447,9036628A005    ,2023,36,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.27000000000000024,1.1549999999999998,0.2549999999999999,1.6800000000000002,6.85,（株）ジェイテクト,30
448,9036628A005    ,2023,37,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.92,0.27,0.9799999999999995,0.23999999999999977,1.6400000000000001,6.2,（株）ジェイテクト,33
449,9036628A005    ,2023,38,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.26000000000000023,1.0049999999999997,0.25,1.6150000000000004,6.3,（株）ジェイテクト,30
450,9036628A005    ,2023,39,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9699999999999998,0.2999999999999998,0.5850000000000004,0.2250000000000001,1.3000000000000003,6.45,（株）ジェイテクト,34
451,9036628A006    ,2023,36,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9299999999999997,0.26500000000000035,1.4250000000000003,0.375,2.035,5.175000000000001,（株）ジェイテクト,20
452,9036628A006    ,2023,37,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.92,0.27,0.9900000000000002,0.3600000000000003,1.6700000000000004,4.65,（株）ジェイテクト,25
453,9036628A006    ,2023,38,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9199999999999997,0.26000000000000023,0.9849999999999999,0.39500000000000046,1.8950000000000002,4.725,（株）ジェイテクト,24
454,9036628A006    ,2023,39,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9299999999999997,0.3200000000000003,0.7800000000000002,0.3700000000000001,1.7000000000000002,4.8375,（株）ジェイテクト,25
455,9036628A007    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.28000000000000025,1.4400000000000002,0.20000000000000018,2.04,7.347222222222222,（株）ジェイテクト,32
456,9036628A007    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.92,0.25,1.1500000000000004,0.18000000000000016,1.8599999999999999,6.597222222222222,（株）ジェイテクト,35
457,9036628A007    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9199999999999997,0.31000000000000005,1.63,0.20999999999999996,2.3500000000000005,6.930555555555555,（株）ジェイテクト,33
458,9036628A007    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.2599999999999998,1.0200000000000005,0.20000000000000018,1.6800000000000002,6.847222222222222,（株）ジェイテクト,37
459,9036628A008    ,2023,36,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,3.92,0.29000000000000004,1.5,0.3299999999999992,2.13,5.29,（株）ジェイテクト,21
460,9036628A008    ,2023,37,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,1.92,0.2450000000000001,1.45,0.2999999999999998,2.1800000000000006,4.75,（株）ジェイテクト,26
461,9036628A008    ,2023,38,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,1.92,0.29499999999999993,1.45,0.33000000000000007,2.4750000000000005,4.99,（株）ジェイテクト,24
462,9036628A008    ,2023,39,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,1.9299999999999997,0.2699999999999996,0.9900000000000002,0.29000000000000004,1.7800000000000002,4.93,（株）ジェイテクト,25
463,9036630A017    ,2023,35,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.31000000000000005,0.28500000000000014,0.16500000000000004,0.7600000000000002,0.0,（株）ジェイテクト,2
464,9036630A017    ,2023,36,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.26000000000000023,1.0800000000000003,0.18500000000000028,1.7700000000000002,13.125,（株）ジェイテクト,58
465,9036630A017    ,2023,37,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.92,0.27,0.9750000000000001,0.18999999999999995,1.6550000000000002,11.75,（株）ジェイテクト,62
466,9036630A017    ,2023,38,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9199999999999997,0.31000000000000005,1.2200000000000002,0.21999999999999975,1.895,12.180555555555555,（株）ジェイテクト,60
467,9036630A017    ,2023,39,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.2999999999999998,0.9700000000000002,0.18999999999999995,1.6000000000000005,12.194444444444445,（株）ジェイテクト,63
468,9036630A018    ,2023,35,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.9299999999999997,0.30500000000000016,0.2849999999999999,0.07500000000000018,0.6650000000000003,0.0,（株）ジェイテクト,2
469,9036630A018    ,2023,36,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.9299999999999997,0.27,0.7000000000000002,0.10999999999999988,1.2000000000000002,24.86842105263158,（株）ジェイテクト,119
470,9036630A018    ,2023,37,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.92,0.27,0.77,0.1499999999999999,1.2200000000000006,22.263157894736842,（株）ジェイテクト,119
471,9036630A018    ,2023,38,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.9199999999999997,0.30000000000000027,0.8400000000000003,0.16000000000000014,1.35,23.07894736842105,（株）ジェイテクト,113
472,9036630A018    ,2023,39,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.9299999999999997,0.2999999999999998,0.6199999999999997,0.1499999999999999,1.2100000000000009,23.105263157894736,（株）ジェイテクト,119
473,9036652A003    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.28000000000000025,0.2799999999999998,0.25,0.81,0.0,（株）ジェイテクト,1
474,9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.28500000000000014,1.3450000000000002,0.25,1.995,8.816666666666666,（株）ジェイテクト,38
475,9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.92,0.2450000000000001,1.3599999999999999,0.25,1.9000000000000001,7.916666666666667,（株）ジェイテクト,42
476,9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.92,0.29000000000000004,1.2149999999999996,0.27499999999999947,2.2150000000000007,8.316666666666666,（株）ジェイテクト,40
477,9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.2699999999999996,1.1000000000000005,0.23999999999999932,1.7800000000000002,8.216666666666667,（株）ジェイテクト,43
478,9036652A004    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.9299999999999997,0.28000000000000025,0.029999999999999805,0.5,0.81,0.0,（株）ジェイテクト,1
479,9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.9299999999999997,0.28000000000000025,0.8400000000000003,0.31999999999999984,1.6100000000000003,8.396825396825397,（株）ジェイテクト,37
480,9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.92,0.25,1.04,0.2999999999999998,1.81,7.5396825396825395,（株）ジェイテクト,41
481,9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.9199999999999997,0.31000000000000005,1.3200000000000003,0.20999999999999996,1.9200000000000004,7.920634920634921,（株）ジェイテクト,39
482,9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.9299999999999997,0.2699999999999996,1.1100000000000003,0.18999999999999972,1.7850000000000001,7.825396825396825,（株）ジェイテクト,40
483,9036658A001    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.9299999999999997,0.31000000000000005,0.2200000000000002,0.1499999999999999,0.6800000000000002,0.0,（株）ジェイテクト,1
