,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ,順立装置在庫量/設計値MAX
283,9010508A014    ,2023,38,28.579166666666666,1.5041666666666667,1.5666666666666667,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.326984126984127,1.4495833333333332,59.9475641025641,（株）青山製作所,315,2.6844135802469133,4.231385318168425,0.08,1.6596472991573388
284,9010508A014    ,2023,39,27.2875,1.5916666666666666,1.6083333333333334,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.267148014440433,0.9789169675090251,60.296462093862814,（株）青山製作所,277,1.812809199090787,4.016765447782082,0.08,1.597535375854383
285,9010508A042    ,2023,36,1.7741935483870968,0.3225806451612903,0.23655913978494625,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,3.121212121212121,0.8706060606060606,6.209090909090909,（株）青山製作所,33,1.6426529445397369,2.53616515619284,0.08,0.4570934149504936
286,9010508A042    ,2023,37,2.3220338983050848,0.2711864406779661,0.2542372881355932,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,3.4722222222222223,1.1140625,5.898958333333333,（株）青山製作所,36,2.102004716981132,3.493797915420373,0.08,0.4866051668202393
287,9010508A042    ,2023,38,2.875,0.23333333333333334,0.24166666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,3.032258064516129,1.396774193548387,5.685483870967742,（株）青山製作所,31,2.6354230066950697,4.488228628981493,0.08,0.5026150433361513
288,9010508A042    ,2023,39,3.1157894736842104,0.2736842105263158,0.22105263157894736,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,2.608695652173913,0.8991304347826087,5.658695652173913,（株）青山製作所,23,1.696472518457752,4.887157369266925,0.08,0.5096815658526201
289,9010512A018    ,2023,36,33.075,2.408333333333333,2.45,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.514018691588785,1.1786538461538463,58.7875,（株）青山製作所,321,1.592775467775468,4.993665128767109,0.08,1.865381568608737
290,9010512A018    ,2023,37,21.408333333333335,2.2583333333333333,2.375,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.490566037735849,1.097777777777778,55.741875,（株）青山製作所,318,1.4834834834834838,3.408833895512275,0.08,1.3824100060554214
291,9010512A018    ,2023,38,24.291666666666668,2.191666666666667,2.325,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.328813559322034,1.077157894736842,56.32428070175439,（株）青山製作所,295,1.4556187766714082,3.827949619408525,0.08,1.5152418889264287
292,9010512A018    ,2023,39,30.35,2.3666666666666667,2.4,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.2720588235294117,0.8843014705882353,55.61301470588235,（株）青山製作所,272,1.195001987281399,4.843806789642697,0.08,1.7965709494536954
293,9011906A065    ,2023,36,3.075,0.1,0.10833333333333334,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.4166666666666665,2.3175,2.5492500000000002,（株）青山製作所,12,4.3726415094339615,10.7062467032594,0.08,0.2731249280091343
294,9011906A065    ,2023,37,2.05,0.10833333333333334,0.11666666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.0714285714285716,2.34,2.4700714285714285,（株）青山製作所,14,4.415094339622641,7.366291541905985,0.08,0.2594452733485823
295,9011906A065    ,2023,38,1.6238532110091743,0.11009174311926606,0.06422018348623854,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.7857142857142856,1.9391666666666667,2.41175,（株）青山製作所,14,3.6588050314465406,5.9761162320168495,0.08,0.24987500422083764
296,9011906A065    ,2023,39,2.975,0.10833333333333334,0.09166666666666666,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,2.875,1.75125,2.33025,（株）青山製作所,8,3.3042452830188678,11.331541870523328,0.08,0.2513426901704619
297,9014908A008    ,2023,36,4.683333333333334,0.16666666666666666,0.13333333333333333,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,2.9565217391304346,2.54,3.3496022727272727,（株）青山製作所,23,4.884615384615384,12.40984569294344,0.08,0.35653764440544544
298,9014908A008    ,2023,37,3.425531914893617,0.11702127659574468,0.11702127659574468,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,3.3846153846153846,1.955,3.0106249999999997,（株）青山製作所,13,3.7596153846153846,10.098942718582586,0.08,0.318617237167102
299,9014908A008    ,2023,38,1.4936708860759493,0.189873417721519,0.10126582278481013,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,3.526315789473684,2.385,2.9379166666666667,（株）青山製作所,19,4.586538461538461,4.512528912239078,0.08,0.2900851423002288
300,9014908A008    ,2023,39,8.05,0.15,0.125,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,2.0,1.8762499999999998,2.94,（株）青山製作所,8,3.608173076923076,24.302620456466613,0.08,0.32277957132714546
301,9015905A007    ,2023,36,4.483333333333333,0.10833333333333334,0.1,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,3.230769230769231,3.3453846153846154,2.134846153846154,（株）青山製作所,13,6.312046444121916,18.639703538633384,0.08,0.23470180229081394
302,9015905A007    ,2023,37,4.65,0.1,0.10833333333333334,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,3.6666666666666665,3.700714285714286,2.4188571428571426,（株）青山製作所,15,6.982479784366578,17.062681634998054,0.08,0.2644033384673946
303,9015905A007    ,2023,38,4.066666666666666,0.10833333333333334,0.10833333333333334,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,3.357142857142857,3.0608333333333335,2.42775,（株）青山製作所,14,5.7751572327044025,14.86754177992504,0.08,0.26417983739922013
304,9015905A007    ,2023,39,4.958333333333333,0.09166666666666666,0.10833333333333334,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,2.1666666666666665,1.7183333333333335,2.1990000000000003,（株）青山製作所,6,3.2421383647798745,20.013131304977247,0.08,0.2419929065182447
305,9015906A021    ,2023,36,4.033333333333333,0.25833333333333336,0.25,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.3333333333333335,1.6628125,6.121458333333333,（株）青山製作所,33,3.1977163461538463,5.848086292299194,0.08,0.5621838844023036
306,9015906A021    ,2023,37,4.85,0.25,0.24166666666666667,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.6470588235294117,1.7937931034482757,5.6066091954022985,（株）青山製作所,34,3.4496021220159148,7.677962878776619,0.08,0.5453894337594383
307,9015906A021    ,2023,38,5.316666666666666,0.21666666666666667,0.225,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.1724137931034484,1.7985714285714285,5.680119047619049,（株）青山製作所,29,3.4587912087912085,8.307809874549465,0.08,0.557390089137179
308,9015906A021    ,2023,39,5.808333333333334,0.24166666666666667,0.24166666666666667,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.2083333333333335,1.2695833333333333,5.515416666666667,（株）青山製作所,24,2.44150641025641,9.34711873165276,0.08,0.5509641519928867
309,9015906A022    ,2023,36,6.233333333333333,0.35,0.35833333333333334,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.3863636363636362,1.3858139534883722,8.65372093023256,（株）青山製作所,44,2.7172822617419063,6.393254905378077,0.08,0.7538898907985695
310,9015906A022    ,2023,37,5.866666666666666,0.35,0.3333333333333333,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.6,1.651818181818182,8.100681818181819,（株）青山製作所,50,3.238859180035651,6.427978173428245,0.08,0.7169224496673238
311,9015906A022    ,2023,38,7.258333333333334,0.31666666666666665,0.325,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.2142857142857144,1.53725,8.037749999999999,（株）青山製作所,42,3.0142156862745098,8.015063534331986,0.08,0.7439426810996301
312,9015906A022    ,2023,39,7.775,0.3333333333333333,0.35,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.3055555555555554,1.1730555555555555,7.896388888888889,（株）青山製作所,36,2.3001089324618733,8.73929548185605,0.08,0.744006341767496
313,9015906A023    ,2023,36,5.091666666666667,0.09166666666666666,0.1,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,2.6363636363636362,3.2990000000000004,2.1117692307692306,（株）青山製作所,11,6.344230769230769,21.40021127017084,0.08,0.23294547889564682
314,9015906A023    ,2023,37,4.383333333333334,0.09166666666666666,0.075,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,3.769230769230769,4.235454545454545,2.047972027972028,（株）青山製作所,13,8.145104895104895,18.997000404498866,0.08,0.2254716698937249
315,9015906A023    ,2023,38,5.833333333333333,0.058333333333333334,0.075,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,3.6666666666666665,4.4087499999999995,2.025,（株）青山製作所,9,8.478365384615383,25.567974285923004,0.08,0.22430096421219867
316,9015906A023    ,2023,39,6.15,0.075,0.075,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,3.0,2.695,1.521923076923077,（株）青山製作所,4,5.1826923076923075,35.866332303026766,0.08,0.16990789081849694
317,9020150A002    ,2023,36,5.216666666666667,0.14166666666666666,0.16666666666666666,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.4717647058823533,3.8117647058823527,（株）ムロコーポレーション,21,3.385979049153909,7.910809010680559,0.0,0.43789102236232835
318,9020150A002    ,2023,37,5.225,0.13333333333333333,0.15,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.24,3.836666666666667,（株）ムロコーポレーション,20,3.068493150684932,7.872018802448736,0.0,0.4390564887746631
319,9020150A002    ,2023,38,4.691666666666666,0.10833333333333334,0.15,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.026923076923077,3.226923076923077,（株）ムロコーポレーション,18,2.7766069546891465,8.404123635578642,0.0,0.39785535640144293
320,9020150A002    ,2023,39,5.116666666666666,0.14166666666666666,0.15833333333333333,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,1.7136363636363638,3.521818181818182,（株）ムロコーポレーション,11,2.3474470734744712,8.397965588484267,0.0,0.42300923267529106
321,9020156A001    ,2023,36,5.425,0.11666666666666667,0.16666666666666666,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,3.0364285714285715,3.4792857142857145,（株）ムロコーポレーション,19,4.048571428571429,9.012879101631334,0.0,0.428307650780323
322,9020156A001    ,2023,37,5.225,0.13333333333333333,0.15,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.8777777777777778,3.3855555555555554,（株）ムロコーポレーション,20,3.837037037037037,8.920932367855428,0.0,0.41881196915249314
323,9020156A001    ,2023,38,4.55,0.1,0.15,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.4150000000000005,3.455833333333333,（株）ムロコーポレーション,17,3.2200000000000006,7.610487977241016,0.0,0.40483621876687786
324,9020156A001    ,2023,39,4.383333333333334,0.14166666666666666,0.15833333333333333,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,1.4908333333333335,3.8733333333333335,（株）ムロコーポレーション,12,1.9877777777777779,6.54144240048551,0.0,0.413192923886048
325,9020156A002    ,2023,36,4.129310344827586,0.16379310344827586,0.19827586206896552,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.160526315789474,5.0063157894736845,（株）ムロコーポレーション,25,2.959625090122567,4.7677467678019205,0.0,0.41192682498527616
326,9020156A002    ,2023,37,4.683168316831683,0.2079207920792079,0.1782178217821782,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.80375,4.35125,（株）ムロコーポレーション,28,3.8407534246575343,6.2212782744068065,0.0,0.434024922935752
327,9020156A002    ,2023,38,5.425,0.15,0.18333333333333332,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,2.3022222222222224,4.362222222222222,（株）ムロコーポレーション,23,3.153729071537291,7.188625408202027,0.0,0.46095836676306184
328,9020156A002    ,2023,39,4.35,0.16666666666666666,0.19166666666666668,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,1.5607142857142857,4.569999999999999,（株）ムロコーポレーション,14,2.1379647749510764,5.502080671886265,0.0,0.42230628918548313
329,9025006A007    ,2023,36,2.2872340425531914,0.18085106382978725,0.14893617021276595,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.4782608695652173,2.494,2.9825000000000004,（株）ギフ加藤製作所,23,3.281578947368421,3.1953535101329855,0.12,0.47298644614982555
330,9025006A007    ,2023,37,3.135135135135135,0.15315315315315314,0.13513513513513514,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.6470588235294117,2.2808333333333333,3.214166666666667,（株）ギフ加藤製作所,17,3.00109649122807,4.06421459053038,0.12,0.5375740348814252
331,9025006A007    ,2023,38,2.533333333333333,0.13333333333333333,0.14166666666666666,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.7333333333333334,1.8827272727272728,3.453636363636363,（株）ギフ加藤製作所,15,2.4772727272727275,3.056359860782077,0.12,0.5111793723992736
332,9025006A007    ,2023,39,3.3916666666666666,0.18333333333333332,0.14166666666666666,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.2857142857142858,1.6600000000000001,3.8007142857142857,（株）ギフ加藤製作所,14,2.18421052631579,3.7182338324041013,0.12,0.5839016428392988
333,9030106A018    ,2023,36,2.808333333333333,0.1,0.09166666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,1.6363636363636365,4.427272727272728,2.4711363636363637,ＮＯＫ（株）,11,7.9058441558441555,5.028558468149433,0.03,0.4396481678117547
334,9030106A018    ,2023,37,2.2083333333333335,0.09166666666666666,0.08333333333333333,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,1.5,3.266666666666667,2.135666666666667,ＮＯＫ（株）,12,5.833333333333333,4.575333118781863,0.03,0.3840613250087836
335,9030106A018    ,2023,38,2.7583333333333333,0.1,0.08333333333333333,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,1.4,3.339,2.0983,ＮＯＫ（株）,10,5.9624999999999995,5.8166204781311235,0.03,0.3957047469702874
336,9030106A018    ,2023,39,3.125,0.11666666666666667,0.09166666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,1.1428571428571428,2.9257142857142857,1.3609285714285713,ＮＯＫ（株）,7,5.224489795918367,10.160293433919078,0.03,0.28646586349377867
337,9030111A014    ,2023,36,6.208333333333333,0.18333333333333332,0.16666666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.5909090909090908,2.9372727272727275,4.251363636363636,ＮＯＫ（株）,22,5.24512987012987,6.461574173509865,0.03,0.7055065204623403
338,9030111A014    ,2023,37,6.216666666666667,0.18333333333333332,0.175,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.565217391304348,2.628695652173913,4.048260869565217,ＮＯＫ（株）,23,4.694099378881988,6.794862168608894,0.03,0.6891017774845007
339,9030111A014    ,2023,38,5.575,0.15,0.175,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.5909090909090908,2.6322727272727273,4.172045454545454,ＮＯＫ（株）,22,4.700487012987012,5.9127211967559825,0.03,0.679269506409217
340,9030111A014    ,2023,39,6.166666666666667,0.18333333333333332,0.16666666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.2666666666666666,1.864,3.2830000000000004,ＮＯＫ（株）,15,3.3285714285714283,8.311341971737843,0.03,0.609535589619272
341,9030115A011    ,2023,36,2.8333333333333335,0.05,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.3333333333333333,4.778333333333333,1.0346666666666666,ＮＯＫ（株）,6,8.532738095238095,12.116823282547216,0.03,0.22334525560888294
342,9030115A011    ,2023,37,3.25,0.03333333333333333,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,4.464,0.9612,ＮＯＫ（株）,5,7.9714285714285715,14.961018490898178,0.03,0.20981713738666158
343,9030115A011    ,2023,38,3.4,0.03333333333333333,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.75,4.88,1.0005,ＮＯＫ（株）,4,8.714285714285714,15.036729422899171,0.03,0.21813043146411085
344,9030115A011    ,2023,39,3.408333333333333,0.03333333333333333,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,1.9000000000000001,0.517,ＮＯＫ（株）,2,3.392857142857143,29.17044670010213,0.03,0.1157140335421672
345,9030117A010    ,2023,36,3.9583333333333335,0.05,0.05,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.5714285714285714,6.102857142857142,1.2842857142857143,ＮＯＫ（株）,7,11.3015873015873,13.637735799528157,0.03,0.275955638968071
346,9030117A010    ,2023,37,4.416666666666667,0.05,0.041666666666666664,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.3333333333333333,4.673333333333334,1.2898333333333334,ＮＯＫ（株）,6,8.654320987654321,15.15139387106107,0.03,0.27846426742797303
347,9030117A010    ,2023,38,4.125,0.041666666666666664,0.05,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.6,4.634,1.2466,ＮＯＫ（株）,5,8.581481481481482,14.641595050040536,0.03,0.26912895103534024
348,9030117A010    ,2023,39,4.608333333333333,0.058333333333333334,0.05,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.3333333333333333,1.7566666666666666,0.906,ＮＯＫ（株）,3,3.253086419753086,22.506462977071898,0.03,0.2003208352081832
349,9030119A010    ,2023,36,2.3333333333333335,0.025,0.041666666666666664,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,2.0,5.2875,0.979,ＮＯＫ（株）,4,9.116379310344827,10.545948698479275,0.03,0.2105060812774134
350,9030119A010    ,2023,37,1.5583333333333333,0.041666666666666664,0.041666666666666664,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.25,3.8400000000000003,1.004,ＮＯＫ（株）,4,6.620689655172415,6.867808999988248,0.03,0.21001771471379638
351,9030119A010    ,2023,38,1.0,0.07936507936507936,0.0,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.3333333333333333,2.69,0.8293333333333334,ＮＯＫ（株）,6,4.637931034482759,5.335344165267621,0.03,0.17266751018916499
352,9030119A010    ,2023,39,1.4583333333333333,0.041666666666666664,0.03333333333333333,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000.0,1.0,1.81,0.9590000000000001,ＮＯＫ（株）,2,3.120689655172414,6.728678164631915,0.03,0.2009795444961398
353,9030119A011    ,2023,36,4.05,0.15,0.14166666666666666,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,1.6111111111111112,1.8505555555555557,3.647777777777778,ＮＯＫ（株）,18,3.4269547325102883,4.912676997889368,0.03,0.5853485289777005
354,9030119A011    ,2023,37,3.5,0.15,0.15,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,1.55,1.8125,3.4799999999999995,ＮＯＫ（株）,20,3.3564814814814814,4.450208524056556,0.03,0.5499505534380408
355,9030119A011    ,2023,38,2.925,0.13333333333333333,0.15,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,1.4736842105263157,1.8242105263157893,3.5989473684210522,ＮＯＫ（株）,19,3.3781676413255353,3.5961842592281035,0.03,0.5246067173690238
356,9030119A011    ,2023,39,3.2,0.15,0.15,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200.0,1.5333333333333334,1.2633333333333332,3.658666666666667,ＮＯＫ（株）,15,2.339506172839506,3.870068887226193,0.03,0.5440016079807413
357,9031150A014    ,2023,36,6.533333333333333,0.43333333333333335,0.43333333333333335,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5925925925925926,1.7037037037037037,9.833112874779543,ＮＯＫ（株）,54,3.1550068587105624,2.939918918902831,0.03,0.7826103032293839
358,9031150A014    ,2023,37,6.05,0.4166666666666667,0.4083333333333333,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5454545454545454,1.4272727272727272,9.657792207792209,ＮＯＫ（株）,55,2.6430976430976427,2.7718458762061555,0.03,0.748425992980201
359,9031150A014    ,2023,38,5.873949579831932,0.36134453781512604,0.3949579831932773,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5294117647058822,1.427450980392157,9.510037348272641,ＮＯＫ（株）,51,2.643427741466957,2.7329995027947973,0.03,0.7376071821409285
360,9031150A014    ,2023,39,6.408333333333333,0.43333333333333335,0.425,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5555555555555556,1.0977777777777777,9.675396825396826,ＮＯＫ（株）,45,2.0329218106995883,2.9306764093343194,0.03,0.7765658013523805
361,9031150A015    ,2023,36,5.683333333333334,0.43333333333333335,0.43333333333333335,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.537037037037037,1.4577777777777778,10.056437389770723,ＮＯＫ（株）,54,2.750524109014675,2.5006363238484868,0.03,0.7076147873512378
362,9031150A015    ,2023,37,5.205128205128205,0.4188034188034188,0.4017094017094017,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5185185185185186,1.3762962962962961,9.66600529100529,ＮＯＫ（株）,54,2.5967854647099924,2.3827362014883025,0.03,0.6760750438746935
363,9031150A015    ,2023,38,5.529411764705882,0.3865546218487395,0.3865546218487395,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.509433962264151,1.3953846153846154,9.540750915750916,ＮＯＫ（株）,53,2.632801161103048,2.5644127966117214,0.03,0.7078257895243164
364,9031150A015    ,2023,39,5.866666666666666,0.425,0.425,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5333333333333334,1.0597777777777777,9.411640211640211,ＮＯＫ（株）,45,1.9995807127882597,2.758148577842077,0.03,0.7393823409462125
365,9033106A003    ,2023,37,1.0,0.05263157894736842,0.0,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000.0,1.0,13.270000000000001,0.1034,サトープレス工業（株）,1,19.80597014925373,34.788416848726044,0.0,0.028655769173850786
366,9033904A002    ,2023,36,2.575,0.041666666666666664,0.025,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,4.718,0.9256,サトープレス工業（株）,5,7.7344262295081965,10.007119628411358,0.0,0.2345386726616183
367,9033904A002    ,2023,37,1.6779661016949152,0.0423728813559322,0.0423728813559322,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,4.618,0.8922000000000001,サトープレス工業（株）,5,7.570491803278689,6.765130337001071,0.0,0.21786277590774877
368,9033904A002    ,2023,38,1.9035087719298245,0.02631578947368421,0.02631578947368421,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,4.3875,0.89175,サトープレス工業（株）,4,7.192622950819673,7.678333452046736,0.0,0.22096128598824485
369,9033904A002    ,2023,39,2.05,0.03333333333333333,0.03333333333333333,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,2.425,0.85,サトープレス工業（株）,2,3.9754098360655736,8.6754126110876,0.0,0.21425780975720818
370,9033904A003    ,2023,36,3.191666666666667,0.016666666666666666,0.025,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,9.933333333333334,0.389,サトープレス工業（株）,3,16.555555555555557,29.51366413296098,0.0,0.1066658142029763
371,9033904A003    ,2023,37,2.4833333333333334,0.025,0.016666666666666666,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,17.02,0.421,サトープレス工業（株）,2,28.366666666666667,21.218179850418952,0.0,0.11464944511128079
372,9034108A006    ,2023,36,3.0840336134453783,0.12605042016806722,0.14285714285714285,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.4705882352941178,2.7558823529411764,3.350941176470588,（株）杉浦製作所,17,5.199778024417314,8.935422121758103,0.12,0.28612987404427376
373,9034108A006    ,2023,37,2.45,0.19166666666666668,0.15,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.4782608695652173,2.362173913043478,3.6234782608695655,（株）杉浦製作所,23,4.456931911402789,6.564523381818774,0.12,0.28630069546966674
374,9034108A006    ,2023,38,4.75,0.16666666666666666,0.14166666666666666,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.4761904761904763,3.2571428571428576,3.3359523809523814,（株）杉浦製作所,21,6.145552560646901,13.82408967156873,0.12,0.3033425769204411
375,9034108A006    ,2023,39,4.05,0.175,0.15,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.125,1.69625,3.5164999999999997,（株）杉浦製作所,8,3.2004716981132075,11.181683022754035,0.12,0.3087888624488045
376,9034108A010    ,2023,36,1.34,0.04,0.03,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,5.065,0.6164999999999999,（株）杉浦製作所,4,10.776595744680852,21.10252836636509,0.12,0.0624953263570776
377,9034108A010    ,2023,37,1.1022727272727273,0.022727272727272728,0.011363636363636364,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,5.43,0.756,（株）杉浦製作所,2,11.553191489361701,14.155657359540854,0.12,0.07564601810751617
378,9034108A010    ,2023,38,1.216867469879518,0.060240963855421686,0.024096385542168676,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.75,3.9375,0.7655,（株）杉浦製作所,4,8.377659574468085,15.43337332512563,0.12,0.07675267423747383
379,9034108A010    ,2023,39,1.2098765432098766,0.04938271604938271,0.012345679012345678,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,1.2500000000000004,0.7749999999999999,（株）杉浦製作所,2,2.6595744680851077,15.156611878607913,0.12,0.07764148541102003
380,9034114A004    ,2023,36,1.0786516853932584,0.033707865168539325,0.02247191011235955,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.5,3.6225,0.8254999999999999,（株）青山製作所,4,7.245,11.597615417515566,0.08,0.09159377486112975
