,Unnamed: 0.1,計測日時,品番,拠点所番地,在庫数（箱）,入庫数（箱）,出庫数（箱）,Unnamed: 0
9960,10199,2023-12-12 05:00:00,9052409A003    ,20401,3.0,0.0,0.0,
9961,10200,2023-12-12 05:00:00,9056042A001    ,20083,11.0,0.0,0.0,
9962,10201,2023-12-12 05:00:00,9056439A002    ,10254,1.0,0.0,0.0,
9963,10202,2023-12-12 05:00:00,9056439A004    ,10256,2.0,0.0,0.0,
9964,10203,2023-12-12 05:00:00,9056439A005    ,10257,12.0,0.0,0.0,
9965,10204,2023-12-12 05:00:00,9056439A006    ,10258,3.0,0.0,0.0,
9966,10205,2023-12-12 05:00:00,9056450A001    ,10147,3.0,0.0,0.0,
9967,10207,2023-12-12 05:00:00,9056450A002    ,10148,6.0,0.0,1.0,
9968,10208,2023-12-12 05:00:00,9056450A003    ,10149,12.0,0.0,0.0,
9969,10209,2023-12-12 05:00:00,9056451A081    ,10171,1.0,0.0,0.0,
9970,10210,2023-12-12 05:00:00,9056451A082    ,10172,3.0,0.0,0.0,
9971,10211,2023-12-12 05:00:00,9056451A083    ,10173,8.0,0.0,0.0,
9972,10212,2023-12-12 05:00:00,9056451A084    ,10174,8.0,0.0,0.0,
9973,10213,2023-12-12 05:00:00,9056451A085    ,10175,11.0,0.0,0.0,
9974,10214,2023-12-12 05:00:00,9056451A086    ,10176,11.0,0.0,0.0,
9975,10215,2023-12-12 05:00:00,9056451A087    ,10177,6.0,0.0,0.0,
9976,10216,2023-12-12 05:00:00,9056451A088    ,10178,3.0,0.0,0.0,
9977,10217,2023-12-12 05:00:00,9056451A089    ,10179,1.0,0.0,0.0,
9978,10218,2023-12-12 05:00:00,9056455A037    ,10222,1.0,0.0,0.0,
9979,10219,2023-12-12 05:00:00,9056455A038    ,10223,3.0,0.0,0.0,
9980,10220,2023-12-12 05:00:00,9056455A039    ,10224,8.0,0.0,0.0,
9981,10221,2023-12-12 05:00:00,9056455A040    ,10225,9.0,0.0,0.0,
9982,10222,2023-12-12 05:00:00,9056455A041    ,10226,9.0,0.0,0.0,
9983,10223,2023-12-12 05:00:00,9056455A042    ,10227,10.0,0.0,0.0,
9984,10224,2023-12-12 05:00:00,9056455A043    ,10228,9.0,0.0,0.0,
9985,10225,2023-12-12 05:00:00,9056455A044    ,10229,5.0,0.0,0.0,
9986,10226,2023-12-12 05:00:00,9056455A045    ,10230,3.0,0.0,0.0,
9987,10227,2023-12-12 05:00:00,9056455A046    ,10231,,,,
9988,10228,2023-12-12 05:00:00,9056457A129    ,10277,1.0,0.0,0.0,
9989,10229,2023-12-12 05:00:00,9056457A130    ,10278,3.0,0.0,0.0,
9990,10230,2023-12-12 05:00:00,9056457A131    ,10279,8.0,0.0,0.0,
9991,10231,2023-12-12 05:00:00,9056457A132    ,10280,1.0,0.0,0.0,
9992,10232,2023-12-12 05:00:00,9056457A133    ,10281,1.0,0.0,0.0,
9993,10233,2023-12-12 05:00:00,9056457A134    ,10282,7.0,0.0,0.0,
9994,10234,2023-12-12 05:00:00,9056457A135    ,10283,9.0,0.0,0.0,
9995,10235,2023-12-12 05:00:00,9056457A136    ,10284,4.0,0.0,0.0,
9996,10236,2023-12-12 05:00:00,9056457A137    ,10285,1.0,0.0,0.0,
9997,10237,2023-12-12 05:00:00,9056457A138    ,10286,1.0,0.0,0.0,
9998,10238,2023-12-12 05:00:00,9056457A141    ,10289,1.0,0.0,0.0,
9999,10239,2023-12-12 05:00:00,9056463A028    ,10325,1.0,0.0,0.0,
10000,10240,2023-12-12 05:00:00,9056463A029    ,10326,2.0,0.0,0.0,
10001,10241,2023-12-12 05:00:00,9056463A030    ,10327,5.0,0.0,0.0,
10002,10242,2023-12-12 05:00:00,9056463A031    ,10328,6.0,0.0,0.0,
10003,10243,2023-12-12 05:00:00,9056463A032    ,10329,5.0,0.0,0.0,
10004,10244,2023-12-12 05:00:00,9056463A033    ,10330,2.0,0.0,0.0,
10005,10245,2023-12-12 05:00:00,9056463A034    ,10331,2.0,0.0,0.0,
10006,10246,2023-12-12 05:00:00,9056463A035    ,10332,3.0,0.0,0.0,
10007,10247,2023-12-12 05:00:00,9056463A036    ,10333,3.0,0.0,0.0,
10008,10248,2023-12-12 05:00:00,9056463A037    ,10334,1.0,0.0,0.0,
10009,10249,2023-12-12 05:00:00,9093003179     ,20390,1.0,0.0,0.0,
10010,10250,2023-12-12 05:00:00,9094906A012    ,10480,3.0,0.0,0.0,
10011,10251,2023-12-12 05:00:00,9155180610     ,20018,3.0,1.0,0.0,
10012,10252,2023-12-12 05:00:00,9155180614     ,20377,3.0,0.0,0.0,
10013,10253,2023-12-12 05:00:00,9155180640     ,20381,4.0,0.0,0.0,
10014,10254,2023-12-12 05:00:00,9161140614     ,20378,7.0,1.0,0.0,
10015,10255,2023-12-12 05:00:00,9167180618     ,20376,5.0,0.0,0.0,
10016,10256,2023-12-12 05:00:00,9901400007     ,0110 ,2.0,0.0,0.0,
10017,10257,2023-12-12 05:00:00,9901400132     ,0111 ,1.0,0.0,0.0,
10018,10258,2023-12-12 05:00:00,9904900005     ,A0105,1.0,0.0,0.0,
10019,10259,2023-12-12 05:00:00,9915000040     ,0119 ,1.0,0.0,0.0,
10020,10260,2023-12-12 05:00:00,9915000049     ,C0216,1.0,0.0,0.0,
10021,10261,2023-12-12 05:00:00,9915000053     ,C0118,2.0,0.0,0.0,
10022,10262,2023-12-12 05:00:00,9923700029     ,C0205,1.0,0.0,0.0,
10023,10263,2023-12-12 05:00:00,G11040LC010****,99002,,,,
10024,10264,2023-12-12 05:00:00,G11170LC010    ,10034,15.0,0.0,1.0,
10025,10265,2023-12-12 05:00:00,G11340LC010    ,30031,25.0,0.0,2.0,
10026,10266,2023-12-12 05:00:00,G11370LC010    ,60032,29.0,0.0,2.0,
10027,10267,2023-12-12 05:00:00,G114434010     ,20019,110.0,0.0,3.0,
10028,10268,2023-12-12 05:00:00,G114434020     ,20514,,,,
10029,10269,2023-12-12 05:00:00,G1144ECB010    ,20452,56.0,0.0,6.0,
10030,10270,2023-12-12 05:00:00,G1144ECE010    ,20488,55.0,0.0,4.0,
10031,10271,2023-12-12 05:00:00,G115A34010     ,20021,37.0,0.0,1.0,
10032,10272,2023-12-12 05:00:00,G1163ECB010    ,20365,5.0,1.0,0.0,
10033,10273,2023-12-12 05:00:00,G1163ECE010    ,20372,17.0,2.0,2.0,
10034,10274,2023-12-12 05:00:00,G117234010     ,30035,12.0,0.0,1.0,
10035,10275,2023-12-12 05:00:00,G117334010     ,30008,37.0,0.0,1.0,
10036,10276,2023-12-12 05:00:00,G117334020     ,30516,8.0,0.0,0.0,
10037,10277,2023-12-12 05:00:00,G117362010     ,30468,53.0,0.0,2.0,
10038,10278,2023-12-12 05:00:00,G1174ECB010    ,50453,10.0,0.0,0.0,
10039,10279,2023-12-12 05:00:00,G1174ECE010    ,50454,16.0,0.0,1.0,
10040,10280,2023-12-12 05:00:00,G118034010     ,97001,32.0,1.0,1.0,
10041,10281,2023-12-12 05:00:00,G1250ECB010    ,30142,3.0,0.0,0.0,
10042,10282,2023-12-12 05:00:00,G1250ECC010    ,30144,5.0,0.0,0.0,
10043,10283,2023-12-12 05:00:00,G1250ECE010    ,30143,11.0,0.0,1.0,
10044,10284,2023-12-12 05:00:00,G9201ECB030    ,50495,26.0,0.0,5.0,
10045,10285,2023-12-12 05:00:00,G9201ECE010    ,50446,60.0,0.0,4.0,
10046,10286,2023-12-12 05:00:00,G9351ECB010    ,20409,19.0,19.0,6.0,
10047,10287,2023-12-12 05:00:00,G9351ECE010    ,20406,,,,
10048,10288,2023-12-12 05:00:00,Y021720076*****,30121,2.0,0.0,0.0,
10049,10289,2023-12-12 05:00:00,Y021782011*****,30496,,,,
10050,10290,2023-12-12 06:00:00,019120LC030    ,30113,12.0,0.0,0.0,
10051,10291,2023-12-12 06:00:00,019120LC050    ,20115,5.0,0.0,0.0,
10052,10292,2023-12-12 06:00:00,019120LC060    ,30116,11.0,0.0,1.0,
10053,10293,2023-12-12 06:00:00,019120LC070    ,20117,13.0,0.0,0.0,
10054,10294,2023-12-12 06:00:00,019128GA010    ,50460,26.0,0.0,1.0,
10055,10295,2023-12-12 06:00:00,01912ECB010    ,30464,7.0,0.0,0.0,
10056,10296,2023-12-12 06:00:00,01912ECB040    ,50491,30.0,0.0,1.0,
10057,10297,2023-12-12 06:00:00,01912ECB060    ,20459,2.0,0.0,0.0,
10058,10298,2023-12-12 06:00:00,01912TFA050    ,10118,11.0,0.0,0.0,
10059,10299,2023-12-12 06:00:00,0355045013U    ,10111,3.0,0.0,0.0,
10060,10300,2023-12-12 06:00:00,0355113017A    ,10001,1.0,0.0,0.0,
10061,10301,2023-12-12 06:00:00,0355141009R    ,10014,,,,
10062,10302,2023-12-12 06:00:00,0355183043P    ,20106,3.0,0.0,0.0,
10063,10303,2023-12-12 06:00:00,0355237001E    ,C0312,,,,
10064,10304,2023-12-12 06:00:00,1040043104R    ,10127,,,,
10065,10306,2023-12-12 06:00:00,1040052001Z    ,10017,3.0,0.0,0.0,
10066,10308,2023-12-12 06:00:00,1040052103H    ,20112,3.0,0.0,0.0,
10067,10309,2023-12-12 06:00:00,1040183004C    ,20086,2.0,0.0,0.0,
10068,10310,2023-12-12 06:00:00,1040183011P    ,20369,,,,
10069,10312,2023-12-12 06:00:00,1040183017V    ,20088,2.0,0.0,0.0,
10070,10313,2023-12-12 06:00:00,2030044001J    ,10412,2.0,0.0,0.0,
10071,10314,2023-12-12 06:00:00,2030045013L    ,20442,3.0,0.0,0.0,
10072,10315,2023-12-12 06:00:00,2030052002N    ,20363,4.0,0.0,0.0,
10073,10316,2023-12-12 06:00:00,2030113004A    ,10099,3.0,0.0,0.0,
10074,10317,2023-12-12 06:00:00,2030183013A    ,10087,3.0,1.0,0.0,
10075,10318,2023-12-12 06:00:00,3040040039Y    ,10098,3.0,0.0,0.0,
10076,10319,2023-12-12 06:00:00,3040052001B    ,20379,3.0,1.0,1.0,
10077,10321,2023-12-12 06:00:00,3040141002R    ,10507,,,,
10078,10322,2023-12-12 06:00:00,321110LC010    ,40081,84.0,0.0,3.0,
10079,10323,2023-12-12 06:00:00,321118LA010    ,40509,,,,
10080,10324,2023-12-12 06:00:00,333560LC020    ,30043,7.0,0.0,1.0,
10081,10325,2023-12-12 06:00:00,33490ECB010    ,30439,38.0,0.0,6.0,
10082,10326,2023-12-12 06:00:00,33490ECE010    ,30440,72.0,0.0,6.0,
10083,10327,2023-12-12 06:00:00,34989ECB010    ,10394,2.0,0.0,0.0,
10084,10328,2023-12-12 06:00:00,34989ECB020    ,10397,7.0,0.0,1.0,
10085,10329,2023-12-12 06:00:00,34989ECB030    ,10398,4.0,0.0,0.0,
10086,10330,2023-12-12 06:00:00,34989ECC010    ,10399,1.0,0.0,0.0,
10087,10331,2023-12-12 06:00:00,34989ECE010    ,10395,3.0,0.0,0.0,
10088,10332,2023-12-12 06:00:00,34989ECE020    ,10396,1.0,0.0,0.0,
10089,10333,2023-12-12 06:00:00,34989ECE030    ,10505,3.0,0.0,0.0,
10090,10334,2023-12-12 06:00:00,34989ECE040    ,10521,1.0,0.0,0.0,
10091,10335,2023-12-12 06:00:00,350610LC010    ,40030,229.0,0.0,16.0,
10092,10336,2023-12-12 06:00:00,350710LC010    ,30069,100.0,0.0,6.0,
10093,10337,2023-12-12 06:00:00,35080ECB010    ,30476,,,,
10094,10338,2023-12-12 06:00:00,35080ECE010    ,30472,,,,
10095,10339,2023-12-12 06:00:00,35080ECE020    ,30473,,,,
10096,10340,2023-12-12 06:00:00,351060LC040    ,50107,33.0,0.0,3.0,
10097,10341,2023-12-12 06:00:00,351190LC010    ,50079,34.0,0.0,2.0,
10098,10342,2023-12-12 06:00:00,35141ECB010    ,98004,14.0,1.0,1.0,
10099,10343,2023-12-12 06:00:00,35141ECE010    ,98006,30.0,0.0,1.0,
10100,10344,2023-12-12 06:00:00,35145ECB010    ,10447,5.0,0.0,0.0,
10101,10345,2023-12-12 06:00:00,35145ECE010    ,10449,6.0,0.0,0.0,
10102,10346,2023-12-12 06:00:00,35145ECE020    ,10494,4.0,1.0,0.0,
10103,10347,2023-12-12 06:00:00,35165ECE010    ,10492,3.0,0.0,1.0,
10104,10348,2023-12-12 06:00:00,351680LC030    ,50108,27.0,0.0,1.0,
10105,10349,2023-12-12 06:00:00,351710LC010    ,30072,61.0,0.0,3.0,
10106,10350,2023-12-12 06:00:00,351720LC010    ,10080,8.0,0.0,1.0,
10107,10351,2023-12-12 06:00:00,35174ECB010    ,30391,15.0,4.0,1.0,
10108,10352,2023-12-12 06:00:00,35174ECE010    ,30392,14.0,3.0,1.0,
10109,10353,2023-12-12 06:00:00,35174ECE020    ,20393,8.0,1.0,0.0,
10110,10354,2023-12-12 06:00:00,3519510A010    ,10479,2.0,0.0,0.0,
10111,10355,2023-12-12 06:00:00,35195ECE010    ,10450,4.0,0.0,1.0,
10112,10356,2023-12-12 06:00:00,35195TFG010    ,10448,4.0,0.0,0.0,
10113,10357,2023-12-12 06:00:00,351980LC020    ,20010,8.0,0.0,0.0,
10114,10358,2023-12-12 06:00:00,351980LC030    ,20011,18.0,0.0,1.0,
10115,10359,2023-12-12 06:00:00,351980LC040    ,20012,8.0,0.0,0.0,
10116,10360,2023-12-12 06:00:00,351988LA010    ,20508,1.0,0.0,0.0,
10117,10361,2023-12-12 06:00:00,351988LA020    ,10511,1.0,0.0,0.0,
10118,10362,2023-12-12 06:00:00,351988LA030    ,20512,,,,
10119,10363,2023-12-12 06:00:00,351988LA040    ,10513,,,,
10120,10364,2023-12-12 06:00:00,35198ECE010    ,20434,5.0,0.0,0.0,
10121,10365,2023-12-12 06:00:00,352400LC020    ,40105,8.0,0.0,1.0,
10122,10366,2023-12-12 06:00:00,352450LC010    ,10097,4.0,0.0,0.0,
10123,10367,2023-12-12 06:00:00,35246TFG010    ,10093,2.0,0.0,0.0,
10124,10368,2023-12-12 06:00:00,35275TBG010    ,10101,6.0,0.0,0.0,
10125,10369,2023-12-12 06:00:00,352800LA010    ,40091,15.0,0.0,2.0,
10126,10370,2023-12-12 06:00:00,35300ECB010    ,40428,85.0,0.0,5.0,
10127,10371,2023-12-12 06:00:00,35312ECB010    ,20359,6.0,0.0,0.0,
10128,10372,2023-12-12 06:00:00,35352ECB010    ,20444,3.0,0.0,0.0,
10129,10373,2023-12-12 06:00:00,3539450A010    ,20109,3.0,0.0,0.0,
10130,10375,2023-12-12 06:00:00,35409ECB010    ,10437,4.0,0.0,0.0,
10131,10376,2023-12-12 06:00:00,354110LC030    ,30096,61.0,0.0,6.0,
10132,10377,2023-12-12 06:00:00,35419TRA010    ,10089,6.0,0.0,0.0,
10133,10378,2023-12-12 06:00:00,354210LC040    ,10094,6.0,0.0,0.0,
10134,10379,2023-12-12 06:00:00,354260LC010    ,30036,62.0,0.0,2.0,
10135,10380,2023-12-12 06:00:00,354320LC040    ,10104,8.0,0.0,1.0,
10136,10381,2023-12-12 06:00:00,35441ECB010    ,20141,23.0,0.0,1.0,
10137,10382,2023-12-12 06:00:00,35441TFA010    ,20140,6.0,0.0,0.0,
10138,10383,2023-12-12 06:00:00,354710LC010    ,30103,15.0,0.0,1.0,
10139,10384,2023-12-12 06:00:00,354820LC010    ,10085,6.0,0.0,0.0,
10140,10385,2023-12-12 06:00:00,3548255A010    ,10433,1.0,0.0,0.0,
10141,10386,2023-12-12 06:00:00,35482TFA010    ,10429,1.0,0.0,0.0,
10142,10387,2023-12-12 06:00:00,35501ECB010    ,20469,6.0,0.0,0.0,
10143,10388,2023-12-12 06:00:00,35505ECB010    ,10478,11.0,0.0,1.0,
10144,10389,2023-12-12 06:00:00,35556ECB010    ,10126,3.0,0.0,0.0,
10145,10390,2023-12-12 06:00:00,35557ECB010    ,10456,11.0,4.0,0.0,
10146,10391,2023-12-12 06:00:00,35580ECB011    ,50501,71.0,0.0,4.0,
10147,10392,2023-12-12 06:00:00,35595ECB010    ,20432,8.0,0.0,1.0,
10148,10393,2023-12-12 06:00:00,3559850A010    ,10421,3.0,0.0,0.0,
10149,10394,2023-12-12 06:00:00,356030LC020    ,30039,8.0,1.0,0.0,
10150,10395,2023-12-12 06:00:00,356170LC060    ,10025,6.0,0.0,0.0,
10151,10396,2023-12-12 06:00:00,356340LC020    ,30044,15.0,0.0,0.0,
10152,10397,2023-12-12 06:00:00,356340LC030    ,30045,5.0,0.0,0.0,
10153,10398,2023-12-12 06:00:00,356680LC020    ,30040,20.0,0.0,0.0,
10154,10399,2023-12-12 06:00:00,356790LC030    ,20050,1.0,0.0,0.0,
10155,10400,2023-12-12 06:00:00,356790LC040    ,20051,15.0,1.0,0.0,
10156,10401,2023-12-12 06:00:00,356790LC050    ,20052,44.0,3.0,1.0,
10157,10402,2023-12-12 06:00:00,356790LC060    ,20053,30.0,0.0,0.0,
10158,10403,2023-12-12 06:00:00,356790LC070    ,20054,1.0,0.0,0.0,
10159,10404,2023-12-12 06:00:00,357710LC031    ,30026,133.0,0.0,4.0,
10160,10405,2023-12-12 06:00:00,35771ECB010    ,40426,17.0,6.0,6.0,
10161,10406,2023-12-12 06:00:00,35771ECE010    ,40427,31.0,4.0,4.0,
10162,10407,2023-12-12 06:00:00,35782ECB010    ,20475,,,,
10163,10408,2023-12-12 06:00:00,35782ECE020    ,20471,,,,
10164,10409,2023-12-12 06:00:00,35782ECE030    ,20504,,,,
10165,10410,2023-12-12 06:00:00,357890LC160    ,40022,3.0,0.0,0.0,
10166,10411,2023-12-12 06:00:00,357890LC170    ,10067,3.0,0.0,0.0,
10167,10412,2023-12-12 06:00:00,357890LC180    ,10070,6.0,1.0,0.0,
10168,10413,2023-12-12 06:00:00,35847ECB010    ,30354,5.0,0.0,0.0,
10169,10414,2023-12-12 06:00:00,35847ECB020    ,30355,4.0,0.0,0.0,
10170,10415,2023-12-12 06:00:00,35847ECE010    ,30357,12.0,0.0,1.0,
10171,10416,2023-12-12 06:00:00,35847ECE020    ,30358,9.0,0.0,1.0,
10172,10417,2023-12-12 06:00:00,35882ECB010    ,30356,6.0,0.0,0.0,
10173,10418,2023-12-12 06:00:00,358830LC030    ,30046,13.0,0.0,0.0,
10174,10419,2023-12-12 06:00:00,358830LC040    ,30047,6.0,0.0,1.0,
10175,10420,2023-12-12 06:00:00,36108ECB010    ,30122,4.0,0.0,0.0,
10176,10421,2023-12-12 06:00:00,391710LC010    ,70074,22.0,0.0,3.0,
10177,10422,2023-12-12 06:00:00,391718LA010    ,70517,,,,
10178,10423,2023-12-12 06:00:00,39171ECB010    ,98003,8.0,1.0,3.0,
10179,10424,2023-12-12 06:00:00,39171ECE010    ,98005,18.0,0.0,1.0,
10180,10425,2023-12-12 06:00:00,41221ECB010    ,30477,,,,
10181,10426,2023-12-12 06:00:00,41221ECE010    ,30474,,,,
10182,10427,2023-12-12 06:00:00,41310ECB010    ,60123,82.0,0.0,12.0,
10183,10428,2023-12-12 06:00:00,41310ECE010    ,60124,123.0,0.0,12.0,
10184,10429,2023-12-12 06:00:00,5040043004E    ,10092,2.0,0.0,0.0,
10185,10430,2023-12-12 06:00:00,5040056001E    ,10430,6.0,0.0,0.0,
10186,10431,2023-12-12 06:00:00,821250LC030    ,50006,31.0,0.0,1.0,
10187,10432,2023-12-12 06:00:00,821258LA050    ,60515,,,,
10188,10433,2023-12-12 06:00:00,82125ECB010    ,30487,4.0,0.0,0.0,
10189,10434,2023-12-12 06:00:00,82125ECB020    ,50408,9.0,2.0,1.0,
10190,10435,2023-12-12 06:00:00,82125ECC020    ,50411,22.0,3.0,2.0,
10191,10436,2023-12-12 06:00:00,82125ECE010    ,30489,5.0,0.0,1.0,
10192,10437,2023-12-12 06:00:00,82125ECE020    ,30404,11.0,2.0,1.0,
10193,10438,2023-12-12 06:00:00,82125ECE030    ,30405,40.0,5.0,3.0,
10194,10439,2023-12-12 06:00:00,82125ECE040    ,30510,5.0,0.0,0.0,
10195,10440,2023-12-12 06:00:00,828210LC020    ,30119,10.0,0.0,0.0,
10196,10441,2023-12-12 06:00:00,82821CWA030    ,30462,6.0,0.0,1.0,
10197,10442,2023-12-12 06:00:00,82821ECB010    ,30463,3.0,0.0,0.0,
10198,10443,2023-12-12 06:00:00,82821ECB020    ,10458,9.0,0.0,0.0,
10199,10444,2023-12-12 06:00:00,82821ECB040    ,50465,3.0,0.0,0.0,
10200,10445,2023-12-12 06:00:00,82821ECB050    ,30466,11.0,0.0,0.0,
10201,10446,2023-12-12 06:00:00,82821ECE010    ,30467,23.0,0.0,0.0,
10202,10447,2023-12-12 06:00:00,82821HMA020    ,6-16 ,1.0,0.0,0.0,
10203,10448,2023-12-12 06:00:00,82821XAE010    ,10461,16.0,0.0,0.0,
10204,10449,2023-12-12 06:00:00,82821XAE020    ,30457,2.0,0.0,0.0,
10205,10450,2023-12-12 06:00:00,82824ECB010    ,20486,8.0,0.0,1.0,
10206,10451,2023-12-12 06:00:00,82824ECB020    ,20490,14.0,0.0,1.0,
10207,10452,2023-12-12 06:00:00,82824ECE010    ,30455,9.0,0.0,1.0,
10208,10453,2023-12-12 06:00:00,9010506A003    ,20366,1.0,0.0,0.0,
10209,10454,2023-12-12 06:00:00,9010506A089    ,20387,4.0,0.0,0.0,
10210,10455,2023-12-12 06:00:00,9010508A014    ,20073,25.0,3.0,2.0,
10211,10457,2023-12-12 06:00:00,9010508A042    ,20368,4.0,1.0,0.0,
10212,10458,2023-12-12 06:00:00,9010512A017    ,20082,10.0,1.0,0.0,
10213,10459,2023-12-12 06:00:00,9010512A018    ,20389,34.0,6.0,3.0,
10214,10460,2023-12-12 06:00:00,9011006031     ,20020,3.0,0.0,0.0,
10215,10461,2023-12-12 06:00:00,9011606048     ,20361,3.0,0.0,0.0,
10216,10462,2023-12-12 06:00:00,9011906908     ,20388,3.0,0.0,0.0,
10217,10463,2023-12-12 06:00:00,9011906A059    ,20110,4.0,0.0,0.0,
10218,10464,2023-12-12 06:00:00,9011906A062    ,20007,5.0,1.0,0.0,
10219,10465,2023-12-12 06:00:00,9011906A063    ,20078,3.0,0.0,0.0,
10220,10466,2023-12-12 06:00:00,9011906A065    ,20375,1.0,0.0,0.0,
10221,10467,2023-12-12 06:00:00,9011908A038    ,20076,18.0,1.0,1.0,
10222,10468,2023-12-12 06:00:00,9014860027     ,20367,3.0,0.0,0.0,
