,Unnamed: 0,KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
895,347037,M511,AS9803,A,M01,2023-12-07,1,745,0.0,2023/12/07 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/07 08:00:27,SYS_TT,2023/12/07 08:15:46,< NULL >,< NULL >,< NULL >,< NULL >,IM000
896,347038,M511,AS9803,A,M01,2023-12-08,1,745,0.0,2023/12/08 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/08 08:00:28,SYS_TT,2023/12/08 08:15:54,< NULL >,< NULL >,< NULL >,< NULL >,IM000
897,347039,M511,AS9803,A,M01,2023-12-09,1,745,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:00:39,SYS_TT,2023/12/09 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IM000
898,347158,M511,AS9803,A,M01,2023-12-10,2,695,0.0,2023/12/10 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:00:30,SYS_TT,2023/12/10 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IM000
899,347159,M511,AS9803,A,M01,2023-12-11,2,695,0.0,2023/12/11 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/11 08:00:41,SYS_TT,2023/12/11 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IM000
900,347160,M511,AS9803,A,M01,2023-12-12,2,695,0.0,2023/12/12 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/12 08:00:18,SYS_TT,2023/12/12 08:15:48,< NULL >,< NULL >,< NULL >,< NULL >,IM000
901,347161,M511,AS9803,A,M01,2023-12-13,2,695,0.0,2023/12/13 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/13 08:00:25,SYS_TT,2023/12/13 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IM000
902,347162,M511,AS9803,A,M01,2023-12-14,2,695,0.0,2023/12/14 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/14 08:00:31,SYS_TT,2023/12/14 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IM000
903,347163,M511,AS9803,A,M01,2023-12-15,2,695,0.0,2023/12/15 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/15 08:00:47,SYS_TT,2023/12/15 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IM000
904,347164,M511,AS9803,A,M01,2023-12-16,2,695,0.0,2023/12/16 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:00:20,SYS_TT,2023/12/16 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IM000
905,347165,M511,AS9803,A,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:00:16,SYS_TT,2023/12/17 08:15:12,< NULL >,< NULL >,< NULL >,< NULL >,IM000
906,347335,MH12,EG7040,A,M01,2023-12-04,2,695,0.0,2023/12/04 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/04 08:00:30,SYS_TT,2023/12/04 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IM000
907,347336,MH12,EG7040,A,M01,2023-12-05,2,695,0.0,2023/12/05 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/05 08:00:41,SYS_TT,2023/12/05 08:15:43,< NULL >,< NULL >,< NULL >,< NULL >,IM000
908,347337,MH12,EG7040,A,M01,2023-12-06,2,695,0.0,2023/12/06 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/06 08:00:30,SYS_TT,2023/12/06 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IM000
909,347338,MH12,EG7040,A,M01,2023-12-07,2,695,0.0,2023/12/07 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/07 08:00:36,SYS_TT,2023/12/07 08:15:51,< NULL >,< NULL >,< NULL >,< NULL >,IM000
910,347339,MH12,EG7040,A,M01,2023-12-08,2,695,0.0,2023/12/08 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/08 08:00:37,SYS_TT,2023/12/08 08:16:00,< NULL >,< NULL >,< NULL >,< NULL >,IM000
911,347340,MH12,EG7040,A,M01,2023-12-09,2,695,0.0,2023/12/09 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:00:46,SYS_TT,2023/12/09 08:15:18,< NULL >,< NULL >,< NULL >,< NULL >,IM000
912,347341,MH12,EG7040,A,M01,2023-12-10,1,745,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:00:38,SYS_TT,2023/12/10 08:15:19,< NULL >,< NULL >,< NULL >,< NULL >,IM000
913,347342,MH12,EG7040,A,M01,2023-12-11,1,745,0.0,2023/12/11 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/11 08:00:49,SYS_TT,2023/12/11 08:15:17,< NULL >,< NULL >,< NULL >,< NULL >,IM000
914,347343,MH12,EG7040,A,M01,2023-12-12,1,745,0.0,2023/12/12 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/12 08:00:27,SYS_TT,2023/12/12 08:15:55,< NULL >,< NULL >,< NULL >,< NULL >,IM000
915,347344,MH12,EG7040,A,M01,2023-12-13,1,745,0.0,2023/12/13 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/13 08:00:33,SYS_TT,2023/12/13 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IM000
916,347345,MH12,EG7040,A,M01,2023-12-14,1,745,0.0,2023/12/14 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/14 08:00:38,SYS_TT,2023/12/14 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IM000
917,347346,MH12,EG7040,A,M01,2023-12-15,1,745,0.0,2023/12/15 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/15 08:00:55,SYS_TT,2023/12/15 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IM000
918,347348,MH12,EG7040,A,M01,2023-12-16,1,745,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:00:27,SYS_TT,2023/12/16 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IM000
919,347349,MH12,EG7040,A,M01,2023-12-17,2,695,0.0,2023/12/17 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:00:22,SYS_TT,2023/12/17 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IM000
920,347512,R421,MA9602,A,M04,2023-12-04,1,745,0.0,2023/12/04 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/04 08:02:09,SYS_TT,2023/12/04 08:15:30,< NULL >,< NULL >,< NULL >,< NULL >,IM000
921,347514,R421,MA9602,A,M04,2023-12-05,1,745,0.0,2023/12/05 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/05 08:02:21,SYS_TT,2023/12/05 08:16:20,< NULL >,< NULL >,< NULL >,< NULL >,IM000
922,347516,R421,MA9602,A,M04,2023-12-06,1,745,0.0,2023/12/06 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/06 08:02:23,SYS_TT,2023/12/06 08:15:30,< NULL >,< NULL >,< NULL >,< NULL >,IM000
923,347518,R421,MA9602,A,M04,2023-12-07,1,745,0.0,2023/12/07 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/07 08:02:58,SYS_TT,2023/12/07 08:16:39,< NULL >,< NULL >,< NULL >,< NULL >,IM000
924,347520,R421,MA9602,A,M04,2023-12-08,1,745,0.0,2023/12/08 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/08 08:02:38,SYS_TT,2023/12/08 08:16:43,< NULL >,< NULL >,< NULL >,< NULL >,IM000
925,347522,R421,MA9602,A,M04,2023-12-09,1,745,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/09 08:02:28,SYS_TT,2023/12/09 08:15:35,< NULL >,< NULL >,< NULL >,< NULL >,IM000
926,347524,R421,MA9602,A,M04,2023-12-10,1,745,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/10 08:02:26,SYS_TT,2023/12/10 08:15:35,< NULL >,< NULL >,< NULL >,< NULL >,IM000
927,347526,R421,MA9602,A,M04,2023-12-11,1,745,0.0,2023/12/11 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/11 08:02:23,SYS_TT,2023/12/11 08:15:33,< NULL >,< NULL >,< NULL >,< NULL >,IM000
928,347528,R421,MA9602,A,M04,2023-12-12,1,745,0.0,2023/12/12 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/12 08:02:21,SYS_TT,2023/12/12 08:16:42,< NULL >,< NULL >,< NULL >,< NULL >,IM000
929,347530,R421,MA9602,A,M04,2023-12-13,1,745,0.0,2023/12/13 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/13 08:02:29,SYS_TT,2023/12/13 08:15:28,< NULL >,< NULL >,< NULL >,< NULL >,IM000
930,348227,R421,MA9601,C,M01,2023-12-16,1,745,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:02:02,SYS_TT,2023/12/16 08:15:26,< NULL >,< NULL >,< NULL >,< NULL >,IM000
931,348229,R421,MA9601,C,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:01:54,SYS_TT,2023/12/17 08:15:25,< NULL >,< NULL >,< NULL >,< NULL >,IM000
932,348256,R421,MA9601,D,M01,2023-12-14,1,745,342.2,2023/12/14 08:30:00,2023/12/14 15:27:00,0,0,< NULL >,< NULL >,0,0,0,0,23Z14051414,97.22,100.3,97.52,< NULL >,0,141,97.52,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,33018,M01,2023/12/14 08:02:16,33018,2023/12/18 09:09:00,< NULL >,25100,33018,< NULL >,IM000
933,348258,R421,MA9601,D,M01,2023-12-15,1,745,360.6,2023/12/15 08:30:00,2023/12/15 15:34:06,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.11,99.99,99.1,< NULL >,0,151,99.1,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,1,M01,2023/12/15 08:02:55,1,2023/12/18 11:12:44,< NULL >,25100,33018,< NULL >,IM000
934,348264,R813,AS9603,A,M01,2023-12-13,1,745,0.0,2023/12/13 08:30:00,2023/12/13 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,468811,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45380,M01,2023/12/13 08:02:51,45380,2023/12/13 18:26:29,< NULL >,< NULL >,39903,< NULL >,IM000
935,348266,R813,AS9603,A,M01,2023-12-14,1,745,0.0,2023/12/14 08:30:00,2023/12/14 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,533311,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45332,M01,2023/12/14 08:02:35,45332,2023/12/14 17:47:41,< NULL >,< NULL >,45332,< NULL >,IM000
936,348268,R813,AS9603,A,M01,2023-12-15,1,745,0.0,2023/12/15 08:30:00,2023/12/15 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,606511,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45332,M01,2023/12/15 08:03:16,45332,2023/12/15 18:23:41,< NULL >,< NULL >,45332,< NULL >,IM000
937,348270,R813,AS9603,A,M01,2023-12-16,1,745,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:02:21,SYS_TT,2023/12/16 08:15:31,< NULL >,< NULL >,< NULL >,< NULL >,IM000
938,348272,R813,AS9603,A,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:02:23,SYS_TT,2023/12/17 08:15:30,< NULL >,< NULL >,< NULL >,< NULL >,IM000
939,348421,MS21,AS9606,A,M01,2023-12-04,1,745,0.0,2023/12/04 08:30:00,2023/12/04 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46702,M01,2023/12/04 08:00:33,46702,2023/12/04 09:30:13,< NULL >,< NULL >,46702,< NULL >,IM000
940,348423,MS21,AS9606,A,M01,2023-12-05,1,745,0.0,2023/12/05 08:30:00,2023/12/05 19:20:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43384,M01,2023/12/05 08:00:44,43384,2023/12/05 14:46:50,< NULL >,< NULL >,43384,< NULL >,IM000
941,348425,MS21,AS9606,A,M01,2023-12-06,1,745,0.0,2023/12/06 08:30:00,2023/12/06 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46702,M01,2023/12/06 08:00:33,46702,2023/12/06 14:34:25,< NULL >,< NULL >,46702,< NULL >,IM000
942,348427,MS21,AS9606,A,M01,2023-12-07,1,745,0.0,2023/12/07 08:30:00,2023/12/07 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46702,M01,2023/12/07 08:00:41,46702,2023/12/12 10:33:43,< NULL >,< NULL >,46702,< NULL >,IM000
943,348429,MS21,AS9606,A,M01,2023-12-08,1,745,0.0,2023/12/08 08:30:00,2023/12/08 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46702,M01,2023/12/08 08:00:40,46702,2023/12/08 12:01:51,< NULL >,< NULL >,46702,< NULL >,IM000
944,348759,RH11,EG7020,A,M01,2023-12-17,2,695,0.0,2023/12/17 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:02:25,SYS_TT,2023/12/17 08:15:31,< NULL >,< NULL >,< NULL >,< NULL >,IM000
945,348806,R811,AS9601,A,M01,2023-12-16,2,695,0.0,2023/12/16 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:02:20,SYS_TT,2023/12/16 08:15:31,< NULL >,< NULL >,< NULL >,< NULL >,IM000
946,348807,R811,AS9601,A,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:02:22,SYS_TT,2023/12/17 08:15:30,< NULL >,< NULL >,< NULL >,< NULL >,IM000
947,348904,RH11,EG7020,A,M01,2023-12-15,2,695,0.0,2023/12/15 21:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,23M7D09055,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46970,M01,2023/12/15 08:03:18,46970,2023/12/16 02:14:15,23M7D08712,< NULL >,< NULL >,< NULL >,IM000
948,348905,RH11,EG7020,A,M01,2023-12-16,1,745,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:02:22,SYS_TT,2023/12/16 08:15:32,< NULL >,< NULL >,< NULL >,< NULL >,IM000
949,348962,MH11,EG7040,A,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:00:20,SYS_TT,2023/12/17 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IM000
950,348975,MY21,0M0E01,A,M01,2023-12-17,1,745,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:00:26,SYS_TT,2023/12/17 08:15:03,< NULL >,< NULL >,< NULL >,< NULL >,IM000
951,348986,R821,AS9605,A,M01,2023-12-11,1,745,0.0,2023/12/11 08:30:00,2023/12/11 20:25:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45917,M01,2023/12/11 08:02:36,45917,2023/12/11 13:24:28,< NULL >,< NULL >,45917,< NULL >,IM000
952,348988,R821,AS9605,A,M01,2023-12-12,1,745,0.0,2023/12/12 08:30:00,2023/12/12 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38650,M01,2023/12/12 08:02:39,38650,2023/12/12 11:47:54,< NULL >,< NULL >,38650,< NULL >,IM000
953,348990,R821,AS9605,A,M01,2023-12-13,1,745,0.0,2023/12/13 08:30:00,2023/12/13 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45917,M01,2023/12/13 08:02:52,45917,2023/12/13 10:30:16,< NULL >,< NULL >,45917,< NULL >,IM000
954,348992,R821,AS9605,A,M01,2023-12-14,1,745,0.0,2023/12/14 08:30:00,2023/12/14 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45917,M01,2023/12/14 08:02:36,45917,2023/12/14 15:16:47,< NULL >,< NULL >,45917,< NULL >,IM000
955,348994,R821,AS9605,A,M01,2023-12-15,1,745,0.0,2023/12/15 08:30:00,2023/12/15 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45917,M01,2023/12/15 08:03:17,45917,2023/12/15 09:04:07,< NULL >,< NULL >,45917,< NULL >,IM000
956,348996,R821,AS9605,A,M01,2023-12-16,1,745,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:02:21,SYS_TT,2023/12/16 08:15:31,< NULL >,< NULL >,< NULL >,< NULL >,IM000
